6.7165,6.7165,2017-07-18 18:04:10
6.7165,6.7165,2017-07-18 18:19:11
7.01,7.01,2017-07-19 09:59:59
7.2495,7.8995,2017-07-19 10:09:59
7.5005,7.8,2017-07-19 10:17:01
7.8,7.12,2017-07-19 10:29:59
6.7215,7.099,2017-07-19 10:39:59
6.76,6.76,2017-07-19 10:45:05
6.9995,7.0,2017-07-19 11:09:05
7.0,7.5,2017-07-19 11:27:06
7.5,7.688,2017-07-19 11:39:59
7.6885,7.7,2017-07-19 11:44:05
7.699,7.7,2017-07-19 11:53:01
7.7,7.7,2017-07-19 12:09:05
7.7,7.7,2017-07-19 12:11:06
7.5,7.5,2017-07-19 12:39:59
7.5,7.009,2017-07-19 12:48:05
7.499,7.7,2017-07-19 12:53:06
7.2055,7.0,2017-07-19 13:19:59
7.0995,7.1,2017-07-19 13:26:05
7.099,7.299,2017-07-19 13:31:05
7.299,7.299,2017-07-19 13:44:05
7.0,6.9005,2017-07-19 13:55:01
7.48,7.48,2017-07-19 14:03:06
6.9305,6.915,2017-07-19 14:14:05
7.24,7.25,2017-07-19 14:34:01
6.95,6.95,2017-07-19 14:59:59
6.916,7.0,2017-07-19 15:04:06
7.382,7.1995,2017-07-19 15:37:05
7.001,7.001,2017-07-19 15:53:05
7.355,7.382,2017-07-19 16:08:06
7.55,7.35,2017-07-19 16:37:05
7.489,7.489,2017-07-19 16:45:05
7.35,7.35,2017-07-19 17:18:00
7.35,7.35,2017-07-19 17:27:10
7.6965,7.6965,2017-07-19 17:53:06
7.6965,7.75,2017-07-19 18:09:59
7.9295,8.4995,2017-07-19 18:19:59
8.001,8.0,2017-07-19 18:28:06
7.6755,7.5,2017-07-19 18:39:59
7.598,7.598,2017-07-19 18:46:11
7.7,7.5,2017-07-20 10:09:01
7.25,7.0005,2017-07-20 10:19:05
7.3995,7.3995,2017-07-20 10:27:05
7.44,7.6,2017-07-20 10:39:01
7.5,7.7255,2017-07-20 10:49:59
7.91,8.0,2017-07-20 10:59:59
8.0,8.982,2017-07-20 11:08:06
9.4455,8.997,2017-07-20 11:18:01
8.8895,9.4,2017-07-20 11:29:59
9.4,8.601,2017-07-20 11:39:59
8.601,8.0,2017-07-20 11:49:59
8.0,8.0,2017-07-20 11:53:06
7.9,7.774,2017-07-20 12:02:05
8.0,8.099,2017-07-20 12:27:05
7.999,8.099,2017-07-20 12:39:59
8.099,7.8205,2017-07-20 12:47:06
7.8205,7.201,2017-07-20 13:09:05
7.6,8.5,2017-07-20 13:19:59
8.5,9.116,2017-07-20 13:29:59
9.2,10.2,2017-07-20 13:39:59
10.3,10.059,2017-07-20 13:49:05
10.05,10.05,2017-07-20 13:56:06
9.81,9.8,2017-07-20 14:05:05
9.9995,9.9995,2017-07-20 14:19:00
9.8,9.8,2017-07-20 14:39:06
9.7005,9.7,2017-07-20 14:49:05
9.606,9.497,2017-07-20 14:56:10
9.5,9.497,2017-07-20 15:18:05
9.933,9.3,2017-07-20 15:29:59
9.584,9.3,2017-07-20 15:34:11
9.5,9.5,2017-07-20 15:49:05
9.55,9.55,2017-07-20 15:59:59
9.6,10.1495,2017-07-20 16:05:01
10.1475,10.33,2017-07-20 16:19:59
9.308,10.0,2017-07-20 16:29:59
9.6695,9.5,2017-07-20 16:38:05
9.3505,9.302,2017-07-20 16:49:59
9.6895,10.3,2017-07-20 16:59:11
9.304,10.31,2017-07-20 17:09:59
10.35,10.6315,2017-07-20 17:17:10
10.6315,10.6315,2017-07-20 17:27:01
10.6315,10.6315,2017-07-20 17:49:59
10.6315,10.6315,2017-07-20 18:28:10
10.6315,10.6315,2017-07-20 18:32:10
11.6945,11.6945,2017-07-21 09:59:59
11.2,11.2005,2017-07-21 10:09:59
11.2005,9.8,2017-07-21 10:19:59
9.8,10.1,2017-07-21 10:29:59
10.1005,10.0,2017-07-21 10:39:01
10.0,10.0,2017-07-21 10:44:05
9.8005,9.8755,2017-07-21 10:58:05
9.8755,9.7,2017-07-21 11:09:05
9.65,9.9435,2017-07-21 11:19:59
9.611,9.6105,2017-07-21 11:27:00
9.899,9.899,2017-07-21 11:48:01
9.6205,9.62,2017-07-21 11:52:06
9.621,9.25,2017-07-21 12:28:05
9.4995,9.75,2017-07-21 12:35:05
9.75,9.99,2017-07-21 12:49:05
10.2,10.2,2017-07-21 12:59:59
10.25,10.101,2017-07-21 13:09:59
10.1005,10.1,2017-07-21 13:11:01
10.298,10.348,2017-07-21 13:28:05
10.0,10.0,2017-07-21 13:32:05
10.0005,10.569,2017-07-21 14:09:05
10.5545,10.001,2017-07-21 14:17:05
10.379,10.4,2017-07-21 14:39:06
10.05,10.0045,2017-07-21 14:58:05
10.0,9.9085,2017-07-21 15:02:01
10.0,10.0,2017-07-21 15:22:05
9.9975,10.0,2017-07-21 15:34:05
9.6355,9.6355,2017-07-21 16:07:05
9.64,9.5,2017-07-21 16:18:05
9.89,9.353,2017-07-21 16:29:59
9.3505,9.0,2017-07-21 16:39:59
9.36,9.4,2017-07-21 16:42:05
9.3,9.5555,2017-07-21 16:57:05
9.5555,9.5555,2017-07-21 17:07:11
9.5555,9.84,2017-07-21 17:18:06
9.2485,9.3465,2017-07-21 17:29:10
9.3325,8.852,2017-07-21 17:39:59
8.8525,8.8905,2017-07-21 17:49:01
9.0,9.0,2017-07-21 17:58:06
9.2,11.5,2017-07-21 18:09:59
11.001,11.463,2017-07-21 18:19:59
11.3145,11.3,2017-07-21 18:23:11
11.0035,11.0,2017-07-21 18:39:59
10.99,10.99,2017-07-21 18:49:59
10.689,8.571,2017-07-24 10:09:59
8.9995,8.9995,2017-07-24 10:19:59
8.83,8.8255,2017-07-24 10:28:01
8.9935,9.049,2017-07-24 10:39:59
9.001,8.899,2017-07-24 10:49:59
8.8005,8.601,2017-07-24 10:59:59
8.61,8.55,2017-07-24 11:04:05
8.58,8.5895,2017-07-24 11:12:05
8.778,9.1845,2017-07-24 11:39:59
9.1955,8.877,2017-07-24 11:48:05
8.8755,8.8755,2017-07-24 11:54:06
8.871,8.5,2017-07-24 12:09:05
8.6,8.63,2017-07-24 12:19:59
8.63,8.63,2017-07-24 12:29:06
8.63,8.5,2017-07-24 12:39:05
8.58,8.498,2017-07-24 12:49:05
8.4945,8.369,2017-07-24 12:59:05
8.3685,8.47,2017-07-24 13:09:59
8.43,8.5,2017-07-24 13:19:59
8.5,8.201,2017-07-24 13:29:00
8.4,8.3985,2017-07-24 13:38:05
8.4685,8.5,2017-07-24 13:41:06
8.3505,8.3505,2017-07-24 13:54:06
8.3505,8.44,2017-07-24 14:09:59
8.5985,8.58,2017-07-24 14:19:59
8.5885,8.871,2017-07-24 14:29:06
8.8,8.8,2017-07-24 14:32:06
8.6005,8.5,2017-07-24 14:44:05
8.685,9.0995,2017-07-24 14:58:05
9.098,8.8,2017-07-24 15:09:59
8.9,9.0,2017-07-24 15:19:01
8.6005,8.675,2017-07-24 15:29:59
8.675,8.5905,2017-07-24 15:38:05
8.42,8.5,2017-07-24 15:59:59
8.5,8.99,2017-07-24 16:05:06
9.0,8.85,2017-07-24 16:17:00
9.01,8.561,2017-07-24 16:29:59
8.5615,8.5,2017-07-24 16:35:05
8.4995,8.4995,2017-07-24 16:49:10
8.4995,8.3,2017-07-24 16:59:59
8.35,8.38,2017-07-24 17:09:59
8.35,8.496,2017-07-24 17:19:59
8.4965,8.65,2017-07-24 17:29:59
8.638,8.65,2017-07-24 17:39:59
8.648,8.5,2017-07-24 17:48:11
8.5,8.5,2017-07-24 17:59:59
8.5,8.5,2017-07-24 18:09:01
8.499,8.422,2017-07-24 18:19:10
8.5275,8.32,2017-07-24 18:29:59
8.35,8.2465,2017-07-24 18:39:59
8.244,8.244,2017-07-24 18:46:10
8.001,7.85,2017-07-25 10:09:59
7.91,8.26,2017-07-25 10:19:59
8.25,8.37,2017-07-25 10:29:59
8.3,7.9075,2017-07-25 10:49:06
8.049,7.8,2017-07-25 10:54:05
7.7015,7.707,2017-07-25 11:07:06
7.8855,7.71,2017-07-25 11:19:01
7.77,7.7075,2017-07-25 11:29:06
7.7495,7.75,2017-07-25 11:32:01
7.7075,7.707,2017-07-25 12:04:06
7.749,7.749,2017-07-25 12:19:05
7.7075,7.5,2017-07-25 12:29:59
7.42,7.478,2017-07-25 12:39:59
7.39,7.5,2017-07-25 12:49:06
7.5,7.3005,2017-07-25 12:58:05
7.216,7.18,2017-07-25 13:09:05
7.19,7.19,2017-07-25 13:19:59
7.1,7.2965,2017-07-25 13:48:06
7.297,7.392,2017-07-25 13:55:06
7.3945,7.5005,2017-07-25 14:16:06
7.47,7.5,2017-07-25 14:39:05
7.251,7.25,2017-07-25 15:13:05
7.3,7.105,2017-07-25 15:39:59
7.105,7.0905,2017-07-25 15:42:01
7.0705,7.0085,2017-07-25 15:59:59
7.008,7.0075,2017-07-25 16:04:01
7.171,7.11,2017-07-25 16:19:59
7.051,7.0995,2017-07-25 16:26:01
7.109,7.012,2017-07-25 16:35:10
7.176,7.1765,2017-07-25 16:43:10
7.199,7.199,2017-07-25 17:06:10
7.1015,7.293,2017-07-25 17:19:59
7.258,7.1705,2017-07-25 17:29:10
7.219,7.2005,2017-07-25 17:36:10
7.2,7.1745,2017-07-25 17:48:11
7.1845,7.1845,2017-07-25 18:26:10
7.1005,7.2,2017-07-25 18:39:59
7.1,7.1,2017-07-25 18:49:59
7.196,7.196,2017-07-26 09:59:59
7.2445,7.29,2017-07-26 10:08:06
7.1355,7.056,2017-07-26 10:19:59
6.922,6.8915,2017-07-26 10:39:01
6.9,6.9005,2017-07-26 10:46:06
7.1295,7.245,2017-07-26 10:59:59
7.245,7.245,2017-07-26 11:06:06
7.3695,7.39,2017-07-26 11:37:05
7.2995,7.299,2017-07-26 11:49:06
7.388,7.39,2017-07-26 11:59:01
7.39,7.39,2017-07-26 12:02:05
7.475,7.3005,2017-07-26 12:36:05
7.3,8.0,2017-07-26 12:59:06
8.085,8.001,2017-07-26 13:09:00
7.859,7.9705,2017-07-26 13:18:01
8.0,8.1985,2017-07-26 13:24:05
8.189,8.45,2017-07-26 13:39:59
8.45,8.5,2017-07-26 13:42:06
8.4995,8.5615,2017-07-26 13:56:06
8.499,8.61,2017-07-26 14:09:05
8.55,8.55,2017-07-26 14:15:05
8.6,8.3895,2017-07-26 14:27:05
8.449,8.49,2017-07-26 14:39:05
8.4,7.5,2017-07-26 14:49:59
7.5,7.5,2017-07-26 14:59:59
7.5,7.29,2017-07-26 15:09:59
7.1625,7.29,2017-07-26 15:19:06
7.3,7.475,2017-07-26 15:29:59
7.1805,6.8005,2017-07-26 15:39:59
6.8005,7.1765,2017-07-26 15:49:10
7.1,6.6745,2017-07-26 15:59:59
6.308,5.78,2017-07-26 16:09:59
5.7945,7.0005,2017-07-26 16:19:59
6.9,6.9,2017-07-26 16:29:59
6.806,7.5005,2017-07-26 16:39:59
7.533,8.0,2017-07-26 16:49:05
8.0,7.975,2017-07-26 16:59:59
7.738,7.4345,2017-07-26 17:09:59
7.5,8.15,2017-07-26 17:19:59
8.39,8.0,2017-07-26 17:29:01
7.7005,8.32,2017-07-26 17:39:01
8.1,8.004,2017-07-26 17:49:01
8.101,8.001,2017-07-26 17:57:10
8.005,8.005,2017-07-26 18:09:59
8.005,8.0,2017-07-26 18:17:01
7.9995,8.0,2017-07-26 18:27:01
8.1665,8.2,2017-07-26 18:39:59
8.2,8.2,2017-07-26 18:49:59
8.3,8.3895,2017-07-27 10:08:06
8.15,8.3,2017-07-27 10:19:06
8.17,8.17,2017-07-27 10:29:06
7.801,7.3005,2017-07-27 10:39:05
7.31,7.779,2017-07-27 10:49:06
7.7765,7.8485,2017-07-27 10:59:59
7.5455,9.2035,2017-07-27 11:09:59
9.498,9.105,2017-07-27 11:19:01
9.0,9.0,2017-07-27 11:27:05
9.0,9.05,2017-07-27 11:36:01
9.04,9.105,2017-07-27 11:49:05
9.0,9.0,2017-07-27 11:59:59
8.7805,8.9945,2017-07-27 12:08:06
8.7815,8.7725,2017-07-27 12:19:59
8.772,8.78,2017-07-27 12:29:59
8.772,8.7715,2017-07-27 12:31:06
8.7715,8.7005,2017-07-27 12:49:59
8.7005,8.8495,2017-07-27 12:57:05
8.8495,8.85,2017-07-27 13:09:05
8.7005,8.7005,2017-07-27 13:33:01
8.9985,8.9985,2017-07-27 13:47:10
8.9995,9.189,2017-07-27 13:57:05
9.186,9.186,2017-07-27 14:09:01
9.13,9.13,2017-07-27 14:37:10
9.13,9.13,2017-07-27 14:49:59
9.13,9.0,2017-07-27 14:59:59
9.0,9.0995,2017-07-27 15:05:01
9.0005,8.98,2017-07-27 15:19:59
8.7005,9.17,2017-07-27 15:23:05
8.7175,8.7175,2017-07-27 16:38:05
8.718,8.718,2017-07-27 16:49:59
8.7005,8.7005,2017-07-27 16:59:59
8.7005,8.899,2017-07-27 17:07:06
8.8615,8.6495,2017-07-27 17:18:06
8.551,8.5055,2017-07-27 17:29:11
8.509,8.598,2017-07-27 17:39:11
8.6485,8.648,2017-07-27 17:49:06
8.599,8.5995,2017-07-27 18:09:11
8.5315,8.5315,2017-07-27 18:19:59
8.531,8.501,2017-07-27 18:29:59
8.501,8.4005,2017-07-27 18:39:59
8.4005,8.4005,2017-07-27 18:49:10
8.3995,8.3995,2017-07-28 10:53:06
8.0,7.81,2017-07-28 11:19:01
7.997,8.4,2017-07-28 11:49:59
8.4455,8.869,2017-07-28 11:55:01
8.4195,8.5395,2017-07-28 12:09:59
8.789,8.789,2017-07-28 12:18:05
8.4095,8.7845,2017-07-28 12:27:05
8.774,8.87,2017-07-28 12:49:59
8.865,8.98,2017-07-28 12:57:06
8.51,8.51,2017-07-28 13:01:05
8.9245,8.5155,2017-07-28 13:19:06
8.1965,8.135,2017-07-28 13:39:59
8.1995,7.9,2017-07-28 13:49:59
8.2505,8.6,2017-07-28 14:08:05
8.5995,8.5,2017-07-28 14:29:59
8.761,8.75,2017-07-28 14:39:05
8.75,8.6515,2017-07-28 14:48:05
8.588,8.8845,2017-07-28 14:58:05
8.5805,8.5805,2017-07-28 15:39:59
8.5805,8.501,2017-07-28 15:49:59
8.5,8.5,2017-07-28 15:59:59
8.5,8.5,2017-07-28 16:04:06
8.5,8.47,2017-07-28 16:19:59
8.4,8.4695,2017-07-28 16:28:05
8.4,8.4,2017-07-28 16:38:05
8.2125,8.3975,2017-07-28 17:04:05
8.214,8.2115,2017-07-28 17:19:59
8.2115,8.101,2017-07-28 17:35:10
8.298,8.299,2017-07-28 17:53:01
8.35,8.35,2017-07-28 18:29:59
8.2945,8.15,2017-07-28 18:37:06
8.1,8.1,2017-07-28 18:49:06
8.08,8.08,2017-07-31 09:59:59
8.08,8.31,2017-07-31 10:09:06
8.1005,7.8005,2017-07-31 10:19:59
7.8105,8.1975,2017-07-31 10:29:06
8.198,8.1115,2017-07-31 10:39:59
8.1115,8.22,2017-07-31 10:49:06
8.649,8.637,2017-07-31 10:59:59
8.248,8.22,2017-07-31 11:08:06
8.3315,8.3315,2017-07-31 11:17:06
8.2005,8.0,2017-07-31 11:39:59
8.0,8.0,2017-07-31 11:47:05
7.9995,8.0,2017-07-31 11:57:05
8.0895,8.1115,2017-07-31 12:24:05
7.9095,7.9,2017-07-31 12:45:05
8.0495,8.05,2017-07-31 12:54:06
7.9,7.9,2017-07-31 13:23:06
8.051,8.051,2017-07-31 14:03:05
8.051,8.149,2017-07-31 14:19:05
8.1795,8.38,2017-07-31 14:29:59
8.34,8.47,2017-07-31 14:35:01
8.446,8.45,2017-07-31 15:22:05
8.1295,8.0005,2017-07-31 15:36:05
8.199,7.9,2017-07-31 15:46:11
8.133,8.133,2017-07-31 15:53:05
8.097,8.164,2017-07-31 16:08:06
8.1005,8.1,2017-07-31 16:17:11
7.9205,7.9205,2017-07-31 16:28:05
8.0895,8.1405,2017-07-31 16:38:05
8.149,8.1495,2017-07-31 16:41:05
8.1295,8.1295,2017-07-31 16:55:05
